county_text,VEHCLASS,county,state,lcoc_cost_per_kwh
T31089,Sedan,Holt,NE,0.16619619918807926
T31091,Sedan,Hooker,NE,0.174543050608599
T31093,Sedan,Howard,NE,0.156112978222124
T31095,Sedan,Jefferson,NE,0.16044637689787042
T31097,Sedan,Johnson,NE,0.1596949505398917
T31099,Sedan,Kearney,NE,0.1925335910349672
T31101,Sedan,Keith,NE,0.17351300750016738
T31103,Sedan,Keya Paha,NE,0.17893150522197104
T31105,Sedan,Kimball,NE,0.1646216662923379
T31107,Sedan,Knox,NE,0.1601371383974153
T31109,Sedan,Lancaster,NE,0.1546192816344677
T31111,Sedan,Lincoln,NE,0.16732913101171115
T31113,Sedan,Logan,NE,0.17448993738093133
T31115,Sedan,Loup,NE,0.17467985416467022
T31117,Sedan,McPherson,NE,0.18411277168223086
T31119,Sedan,Madison,NE,0.15301898327333927
T31121,Sedan,Merrick,NE,0.15250536915700805
T31123,Sedan,Morrill,NE,0.18703097559871484
T31125,Sedan,Nance,NE,0.15511396179450482
T31127,Sedan,Nemaha,NE,0.1565458407963672
T31129,Sedan,Nuckolls,NE,0.16193936901740663
T31131,Sedan,Otoe,NE,0.16147619749014322
T31133,Sedan,Pawnee,NE,0.16242228619886775
T31135,Sedan,Perkins,NE,0.1762022436429495
T31137,Sedan,Phelps,NE,0.15162377104298377
T31139,Sedan,Pierce,NE,0.15051025812470734
T31141,Sedan,Platte,NE,0.15076297825107543
T31143,Sedan,Polk,NE,0.1669473434669879
T31145,Sedan,Red Willow,NE,0.17395361864833928
T31147,Sedan,Richardson,NE,0.15566149163093132
T31149,Sedan,Rock,NE,0.169098051625083
T31151,Sedan,Saline,NE,0.15881886422304767
T31153,Sedan,Sarpy,NE,0.16595195635875187
T31155,Sedan,Saunders,NE,0.16269537127942466
T31157,Sedan,Scotts Bluff,NE,0.19263296601171115
T31159,Sedan,Seward,NE,0.1596846060675551
T31161,Sedan,Sheridan,NE,0.19418249275586283
T31163,Sedan,Sherman,NE,0.16767658127819515
T31165,Sedan,Sioux,NE,0.1937771776646704
T31167,Sedan,Stanton,NE,0.15183604832629835
T31169,Sedan,Thayer,NE,0.16198602409103846
T31171,Sedan,Thomas,NE,0.17448993738093133
T31173,Sedan,Thurston,NE,0.1563072127617111
T31175,Sedan,Valley,NE,0.17019391660859912
T31177,Sedan,Washington,NE,0.17485525226155824
T31179,Sedan,Wayne,NE,0.15311164160632146
T31181,Sedan,Webster,NE,0.14716392121346933
T31183,Sedan,Wheeler,NE,0.16158226470909193
T31185,Sedan,York,NE,0.15640559910890484
T32001,Sedan,Churchill,NV,0.15957072989842197
T32003,Sedan,Clark,NV,0.15812644573041842
T32005,Sedan,Douglas,NV,0.11861875570921059
T32007,Sedan,Elko,NV,0.14085481041904352
T32009,Sedan,Esmeralda,NV,0.1529735410057928
T32011,Sedan,Eureka,NV,0.1323112712278282
T32013,Sedan,Humboldt,NV,0.1274091138259018
T32015,Sedan,Lander,NV,0.11861875570921059
T32017,Sedan,Lincoln,NV,0.15729292627949318
T32019,Sedan,Lyon,NV,0.11861875570921059
T32021,Sedan,Mineral,NV,0.11861875570921059
T32023,Sedan,Nye,NV,0.127072406996864
T32027,Sedan,Pershing,NV,0.11861875570921059
T32029,Sedan,Storey,NV,0.11861875570921059
T32031,Sedan,Washoe,NV,0.15672801187817575
T32033,Sedan,White Pine,NV,0.1274843885706715
T32510,Sedan,Carson City,NV,0.11861875570921059
T33001,Sedan,Belknap,NH,0.16808810034173932
T33003,Sedan,Carroll,NH,0.15480401804173932
T33005,Sedan,Cheshire,NH,0.1558072803850172
T33007,Sedan,Coos,NH,0.13462966588501712
T33009,Sedan,Grafton,NH,0.17580512243277813
T33011,Sedan,Hillsborough,NH,0.14311355238368473
T33013,Sedan,Merrimack,NH,0.15480401804173932
T33015,Sedan,Rockingham,NH,0.1651272683417393
T33017,Sedan,Strafford,NH,0.13462966588501712
T33019,Sedan,Sullivan,NH,0.1558072803850172
T34001,Sedan,Atlantic,NJ,0.2307953090041995
T34003,Sedan,Bergen,NJ,0.21186988356335426
T34005,Sedan,Burlington,NJ,0.22642664375419952
T34007,Sedan,Camden,NJ,0.22642664375419952
T34009,Sedan,Cape May,NJ,0.2307953090041995
T34011,Sedan,Cumberland,NJ,0.22458668293439996
T34013,Sedan,Essex,NJ,0.161674299236196
T34015,Sedan,Gloucester,NJ,0.22642664375419952
T34017,Sedan,Hudson,NJ,0.22110684009385684
T34019,Sedan,Hunterdon,NJ,0.161674299236196
T34021,Sedan,Mercer,NJ,0.161674299236196
T34023,Sedan,Middlesex,NJ,0.23136895304422975
T34025,Sedan,Monmouth,NJ,0.161674299236196
T34027,Sedan,Morris,NJ,0.20490145434103846
T34029,Sedan,Ocean,NJ,0.22180268500419958
T34031,Sedan,Passaic,NJ,0.19659996615901265
T34033,Sedan,Salem,NJ,0.22642664375419952
T34035,Sedan,Somerset,NJ,0.161674299236196
T34037,Sedan,Sussex,NJ,0.19339334568359684
T34039,Sedan,Union,NJ,0.161674299236196
T34041,Sedan,Warren,NJ,0.161674299236196
T35001,Sedan,Bernalillo,NM,0.13493248193299534
T35003,Sedan,Catron,NM,0.136866060488385
T35005,Sedan,Chaves,NM,0.1389640178722336
T35006,Sedan,Cibola,NM,0.13405275537538885
T35007,Sedan,Colfax,NM,0.21005245536467038
T35009,Sedan,Curry,NM,0.14720373411049859
T35011,Sedan,De Baca,NM,0.15051671851867232
T35013,Sedan,Dona Ana,NM,0.14879752773306537
T35015,Sedan,Eddy,NM,0.1381119389590941
T35017,Sedan,Grant,NM,0.1456355181939276
T35019,Sedan,Guadalupe,NM,0.1751268710998222
T35021,Sedan,Harding,NM,0.17403167706171108
T35023,Sedan,Hidalgo,NM,0.1456355181939276
T35025,Sedan,Lea,NM,0.13474091973199154
T35027,Sedan,Lincoln,NM,0.14605796642913596
T35028,Sedan,Los Alamos,NM,0.13732119015531907
T35029,Sedan,Luna,NM,0.1447497071340434
T35031,Sedan,McKinley,NM,0.17998907114963222
T35033,Sedan,Mora,NM,0.18489306232678906
T35035,Sedan,Otero,NM,0.14458743592400636
T35037,Sedan,Quay,NM,0.1633793452453799
T35039,Sedan,Rio Arriba,NM,0.15128203083482356
T35041,Sedan,Roosevelt,NM,0.14720373411049859
T35043,Sedan,Sandoval,NM,0.14336882225587985
T35045,Sedan,San Juan,NM,0.18613759963498303
T35047,Sedan,San Miguel,NM,0.15339912675944356
T35049,Sedan,Santa Fe,NM,0.17536671627867298
T35051,Sedan,Sierra,NM,0.17577921627104728
T35053,Sedan,Socorro,NM,0.1499514643685703
T35055,Sedan,Taos,NM,0.13500317453011537
T35057,Sedan,Torrance,NM,0.15217518007199318
T35059,Sedan,Union,NM,0.19073160495145125
T35061,Sedan,Valencia,NM,0.14334575087585244
T36001,Sedan,Albany,NY,0.1767188140913443
T36003,Sedan,Allegany,NY,0.11656834138232264
T36005,Sedan,Bronx,NY,0.10612590185756882
T36007,Sedan,Broome,NY,0.11722326123015168
T36009,Sedan,Cattaraugus,NY,0.11995540716951593
T36011,Sedan,Cayuga,NY,0.14458206606175752
T36013,Sedan,Chautauqua,NY,0.11987857088786519
T36015,Sedan,Chemung,NY,0.12027448674311586
T36017,Sedan,Chenango,NY,0.14408459460361958
T36019,Sedan,Clinton,NY,0.10378868924743401
T36021,Sedan,Columbia,NY,0.17824203656121035
T36023,Sedan,Cortland,NY,0.12761633621080593
T36025,Sedan,Delaware,NY,0.1529345162656882
T36027,Sedan,Dutchess,NY,0.17824203656121035
T36029,Sedan,Erie,NY,0.10457024703030456
T36031,Sedan,Essex,NY,0.1148221061381066
T36033,Sedan,Franklin,NY,0.11510649957189142
T36035,Sedan,Fulton,NY,0.1764929208169058
T36037,Sedan,Genesee,NY,0.14064433891199407
T36039,Sedan,Greene,NY,0.17824203656121035
T36041,Sedan,Hamilton,NY,0.14458206606175752
T36043,Sedan,Herkimer,NY,0.10813761972196886
T36045,Sedan,Jefferson,NY,0.12893426649285095
T36047,Sedan,Kings,NY,0.10612590185756882
T36049,Sedan,Lewis,NY,0.11276880268147854
T36051,Sedan,Livingston,NY,0.1226403966986727
T36053,Sedan,Madison,NY,0.12228152314157636
T36055,Sedan,Monroe,NY,0.11319593918445624
T36057,Sedan,Montgomery,NY,0.1764929208169058
T36059,Sedan,Nassau,NY,0.17658102977173254
T36061,Sedan,New York,NY,0.10612590185756882
T36063,Sedan,Niagara,NY,0.14458206606175752
T36065,Sedan,Oneida,NY,0.11376846575823675
T36067,Sedan,Onondaga,NY,0.11060939140647866
T36069,Sedan,Ontario,NY,0.1226403966986727
T36071,Sedan,Orange,NY,0.12373820720267999
T36073,Sedan,Orleans,NY,0.11884919036106584
T36075,Sedan,Oswego,NY,0.1764929208169058
T36077,Sedan,Otsego,NY,0.17801932591568823
T36079,Sedan,Putnam,NY,0.1696717229112102
T36081,Sedan,Queens,NY,0.17059770767843987
T36083,Sedan,Rensselaer,NY,0.14458206606175752
T36085,Sedan,Richmond,NY,0.10612590185756882
T36087,Sedan,Rockland,NY,0.09795331252879672
T36089,Sedan,St Lawrence,NY,0.14065886430584276
T36091,Sedan,Saratoga,NY,0.14458206606175752
T36093,Sedan,Schenectady,NY,0.1764929208169058
T36095,Sedan,Schoharie,NY,0.15661226217885474
T36097,Sedan,Schuyler,NY,0.1111787991906083
T36099,Sedan,Seneca,NY,0.14458206606175752
T36101,Sedan,Steuben,NY,0.1192387236306083
T36103,Sedan,Suffolk,NY,0.257069787598479
T36105,Sedan,Sullivan,NY,0.10635586901625556
T36107,Sedan,Tioga,NY,0.12027448674311586
T36109,Sedan,Tompkins,NY,0.10766371358147864
T36111,Sedan,Ulster,NY,0.1696717229112102
T36113,Sedan,Warren,NY,0.1764929208169058
T36115,Sedan,Washington,NY,0.14458206606175752
T36117,Sedan,Wayne,NY,0.1226403966986727
T36119,Sedan,Westchester,NY,0.10949229461486955
T36121,Sedan,Wyoming,NY,0.11495374108826374
T36123,Sedan,Yates,NY,0.10054224568147865
T37001,Sedan,Alamance,NC,0.1398355789240258
T37003,Sedan,Alexander,NC,0.16566037044072907
T37005,Sedan,Alleghany,NC,0.1818253400442834
T37007,Sedan,Anson,NC,0.16618444497952972
T37009,Sedan,Ashe,NC,0.1818253400442834
T37011,Sedan,Avery,NC,0.16899009984924002
T37013,Sedan,Beaufort,NC,0.18356531906978274
T37015,Sedan,Bertie,NC,0.17998239152357642
T37017,Sedan,Bladen,NC,0.18112916229177062
T37019,Sedan,Brunswick,NC,0.16864225278527306
T37021,Sedan,Buncombe,NC,0.17095882397335346
T37023,Sedan,Burke,NC,0.16636907477465301
T37025,Sedan,Cabarrus,NC,0.15410605660237497
T37027,Sedan,Caldwell,NC,0.1668737943948127
T37029,Sedan,Camden,NC,0.11878593659683233
T37031,Sedan,Carteret,NC,0.16707877239356742
T37033,Sedan,Caswell,NC,0.11300020557402578
T37035,Sedan,Catawba,NC,0.16651148927465298
T37037,Sedan,Chatham,NC,0.12519056939196221
T37039,Sedan,Cherokee,NC,0.17597492881239266
T37041,Sedan,Chowan,NC,0.1461814289468323
T37043,Sedan,Clay,NC,0.11136521277402578
T37045,Sedan,Cleveland,NC,0.15885840149683245
T37047,Sedan,Columbus,NC,0.18201380704177073
T37049,Sedan,Craven,NC,0.1707935542521835
T37051,Sedan,Cumberland,NC,0.16587475566589982
T37053,Sedan,Currituck,NC,0.11878593659683233
T37055,Sedan,Dare,NC,0.20142912643424707
T37057,Sedan,Davidson,NC,0.17327625741143393
T37059,Sedan,Davie,NC,0.13726200277402578
T37061,Sedan,Duplin,NC,0.16897331364849205
T37063,Sedan,Durham,NC,0.12392330415832835
T37065,Sedan,Edgecombe,NC,0.17316938285360453
T37067,Sedan,Forsyth,NC,0.14450183862159524
T37069,Sedan,Franklin,NC,0.17114642798605956
T37071,Sedan,Gaston,NC,0.16620857358164798
T37073,Sedan,Gates,NC,0.16507161227600686
T37075,Sedan,Graham,NC,0.11136521277402578
T37077,Sedan,Granville,NC,0.11643196236874105
T37079,Sedan,Greene,NC,0.1739126679704986
T37081,Sedan,Guilford,NC,0.16546341053604388
T37083,Sedan,Halifax,NC,0.20403016496049012
T37085,Sedan,Harnett,NC,0.1697295269232706
T37087,Sedan,Haywood,NC,0.17213166839358318
T37089,Sedan,Henderson,NC,0.1377121555240258
T37091,Sedan,Hertford,NC,0.16507161227600686
T37093,Sedan,Hoke,NC,0.16661578995563997
T37095,Sedan,Hyde,NC,0.16007678533424705
T37097,Sedan,Iredell,NC,0.12276520027359492
T37099,Sedan,Jackson,NC,0.1773124767414106
T37101,Sedan,Johnston,NC,0.17012290545346734
T37103,Sedan,Jones,NC,0.1687996990013969
T37105,Sedan,Lee,NC,0.1477466813732706
T37107,Sedan,Lenoir,NC,0.17374788348525663
T37109,Sedan,Lincoln,NC,0.166440282024653
T37111,Sedan,McDowell,NC,0.16630338413200815
T37113,Sedan,Macon,NC,0.18812264074141066
T37115,Sedan,Madison,NC,0.1759736145697985
T37117,Sedan,Martin,NC,0.1887017574260612
T37119,Sedan,Mecklenburg,NC,0.1682283896726876
T37121,Sedan,Mitchell,NC,0.16729948258641966
T37123,Sedan,Montgomery,NC,0.17609050554840558
T37125,Sedan,Moore,NC,0.17148190042031142
T37127,Sedan,Nash,NC,0.17047678019601373
T37129,Sedan,New Hanover,NC,0.16684563289356752
T37131,Sedan,Northampton,NC,0.11841007572641762
T37133,Sedan,Onslow,NC,0.16915864914849213
T37135,Sedan,Orange,NC,0.11300020557402578
T37137,Sedan,Pamlico,NC,0.1861311985086655
T37139,Sedan,Pasquotank,NC,0.11921757565739804
T37141,Sedan,Pender,NC,0.17010813139849207
T37143,Sedan,Perquimans,NC,0.16764441319683243
T37145,Sedan,Person,NC,0.11525456324469839
T37147,Sedan,Pitt,NC,0.17567659046812312
T37149,Sedan,Polk,NC,0.13331925286916477
T37151,Sedan,Randolph,NC,0.16807395506735226
T37153,Sedan,Richmond,NC,0.17609050554840558
T37155,Sedan,Robeson,NC,0.17678245667174816
T37157,Sedan,Rockingham,NC,0.13726200277402578
T37159,Sedan,Rowan,NC,0.1698020499272907
T37161,Sedan,Rutherford,NC,0.16703428882190108
T37163,Sedan,Sampson,NC,0.17344481466620557
T37165,Sedan,Scotland,NC,0.1703104965484056
T37167,Sedan,Stanly,NC,0.17366295440035528
T37169,Sedan,Stokes,NC,0.1209287356610296
T37171,Sedan,Surry,NC,0.1192632331610296
T37173,Sedan,Swain,NC,0.11136521277402578
T37175,Sedan,Transylvania,NC,0.15440911395627363
T37177,Sedan,Tyrrell,NC,0.11652768567600681
T37179,Sedan,Union,NC,0.149558227258927
T37181,Sedan,Vance,NC,0.1375301923670972
T37183,Sedan,Wake,NC,0.13625726309283165
T37185,Sedan,Warren,NC,0.14160971277641762
T37187,Sedan,Washington,NC,0.16007678533424705
T37189,Sedan,Watauga,NC,0.16280891456269841
T37191,Sedan,Wayne,NC,0.17079114513850577
T37193,Sedan,Wilkes,NC,0.14456144292159526
T37195,Sedan,Wilson,NC,0.17030172480145123
T37197,Sedan,Yadkin,NC,0.1209287356610296
T37199,Sedan,Yancey,NC,0.17174812543792642
T38001,Sedan,Adams,ND,0.1435833602807786
T38003,Sedan,Barnes,ND,0.1546797519219167
T38005,Sedan,Benson,ND,0.15281484252911892
T38007,Sedan,Billings,ND,0.1523187516307786
T38009,Sedan,Bottineau,ND,0.1458587203443034
T38011,Sedan,Bowman,ND,0.1435833602807786
T38013,Sedan,Burke,ND,0.12059993090077853
T38015,Sedan,Burleigh,ND,0.15103785100311068
T38017,Sedan,Cass,ND,0.15951113630844613
T38019,Sedan,Cavalier,ND,0.16241833718708104
T38021,Sedan,Dickey,ND,0.15273193325989853
T38023,Sedan,Divide,ND,0.12844228860889056
T38025,Sedan,Dunn,ND,0.13272720954077852
T38027,Sedan,Eddy,ND,0.1542003559829975
T38029,Sedan,Emmons,ND,0.1553576330340434
T38031,Sedan,Foster,ND,0.14784345274430327
T38033,Sedan,Golden Valley,ND,0.14259847278577853
T38035,Sedan,Grand Forks,ND,0.1352311711467338
T38037,Sedan,Grant,ND,0.15343522128077847
T38039,Sedan,Griggs,ND,0.1542003559829975
T38041,Sedan,Hettinger,ND,0.15907955533077853
T38043,Sedan,Kidder,ND,0.15155147160311083
T38045,Sedan,LaMoure,ND,0.1539810490042031
T38047,Sedan,Logan,ND,0.15183044075311075
T38049,Sedan,McHenry,ND,0.1482803919968867
T38051,Sedan,McIntosh,ND,0.15717539816467038
T38053,Sedan,McKenzie,ND,0.1310355209704116
T38055,Sedan,McLean,ND,0.15561819274415042
T38057,Sedan,Mercer,ND,0.1534732174910385
T38059,Sedan,Morton,ND,0.15343522128077847
T38061,Sedan,Mountrail,ND,0.1394009378343033
T38063,Sedan,Nelson,ND,0.1476899862838905
T38065,Sedan,Oliver,ND,0.1524697360307786
T38067,Sedan,Pembina,ND,0.14701747680145114
T38069,Sedan,Pierce,ND,0.14784345274430327
T38071,Sedan,Ramsey,ND,0.15741377993708114
T38073,Sedan,Ransom,ND,0.15830511765420327
T38075,Sedan,Renville,ND,0.1454192839943033
T38077,Sedan,Richland,ND,0.1625522066542031
T38079,Sedan,Rolette,ND,0.14547132649430328
T38081,Sedan,Sargent,ND,0.1570560019098987
T38083,Sedan,Sheridan,ND,0.15439953295456318
T38085,Sedan,Sioux,ND,0.15343522128077847
T38087,Sedan,Slope,ND,0.15902394233077846
T38089,Sedan,Stark,ND,0.13689804878077852
T38091,Sedan,Steele,ND,0.14488675405799742
T38093,Sedan,Stutsman,ND,0.15177217368223095
T38095,Sedan,Towner,ND,0.14784345274430327
T38097,Sedan,Traill,ND,0.1499737902408855
T38099,Sedan,Walsh,ND,0.16745960733519014
T38101,Sedan,Ward,ND,0.13512410227688676
T38103,Sedan,Wells,ND,0.15021557899430338
T38105,Sedan,Williams,ND,0.1341443613006715
T39001,Sedan,Adams,OH,0.16864405662798793
T39003,Sedan,Allen,OH,0.17559806652197105
T39005,Sedan,Ashland,OH,0.16827023171918049
T39007,Sedan,Ashtabula,OH,0.16664796437615967
T39009,Sedan,Athens,OH,0.18659253035616857
T39011,Sedan,Auglaize,OH,0.1755662702221239
T39013,Sedan,Belmont,OH,0.17687889694780698
T39015,Sedan,Brown,OH,0.16097045722477374
T39017,Sedan,Butler,OH,0.12665802274629476
T39019,Sedan,Carroll,OH,0.1705414861900604
T39021,Sedan,Champaign,OH,0.176550290260018
T39023,Sedan,Clark,OH,0.16462428585727948
T39025,Sedan,Clermont,OH,0.1568525788658999
T39027,Sedan,Clinton,OH,0.14866799441068648
T39029,Sedan,Columbiana,OH,0.17320300949135994
T39031,Sedan,Coshocton,OH,0.1748541805437203
T39033,Sedan,Crawford,OH,0.16684372647342346
T39035,Sedan,Cuyahoga,OH,0.16917628203935878
T39037,Sedan,Darke,OH,0.17496866217470733
T39039,Sedan,Defiance,OH,0.16916639820563986
T39041,Sedan,Delaware,OH,0.16644014252320055
T39043,Sedan,Erie,OH,0.18469984738284245
T39045,Sedan,Fairfield,OH,0.1628927517779879
T39047,Sedan,Fayette,OH,0.16360491462798799
T39049,Sedan,Franklin,OH,0.16726226331410304
T39051,Sedan,Fulton,OH,0.18078139870847398
T39053,Sedan,Gallia,OH,0.18672521274135986
T39055,Sedan,Geauga,OH,0.16664796437615967
T39057,Sedan,Greene,OH,0.15447851926519135
T39059,Sedan,Guernsey,OH,0.18881258626772796
T39061,Sedan,Hamilton,OH,0.09621533822219033
T39063,Sedan,Hancock,OH,0.18215596179006033
T39065,Sedan,Hardin,OH,0.18258017378619673
T39067,Sedan,Harrison,OH,0.1838627355844349
T39069,Sedan,Henry,OH,0.1790634891825366
T39071,Sedan,Highland,OH,0.16293876680297
T39073,Sedan,Hocking,OH,0.16908746194006033
T39075,Sedan,Holmes,OH,0.17535410874135987
T39077,Sedan,Huron,OH,0.16853325478823217
T39079,Sedan,Jackson,OH,0.1910211990060158
T39081,Sedan,Jefferson,OH,0.17483876679006044
T39083,Sedan,Knox,OH,0.17690233950290365
T39085,Sedan,Lake,OH,0.18088664987615974
T39087,Sedan,Lawrence,OH,0.18672521274135986
T39089,Sedan,Licking,OH,0.17721069773953177
T39091,Sedan,Logan,OH,0.1847393131619148
T39093,Sedan,Lorain,OH,0.17180794693999035
T39095,Sedan,Lucas,OH,0.1775455669432574
T39097,Sedan,Madison,OH,0.16378344425982866
T39099,Sedan,Mahoning,OH,0.1728191501261598
T39101,Sedan,Marion,OH,0.18056513989249084
T39103,Sedan,Medina,OH,0.16297589965418743
T39105,Sedan,Meigs,OH,0.18672521274135986
T39107,Sedan,Mercer,OH,0.1757339670186518
T39109,Sedan,Miami,OH,0.16738903675784894
T39111,Sedan,Monroe,OH,0.1698519555369483
T39113,Sedan,Montgomery,OH,0.12532437464636476
T39115,Sedan,Morgan,OH,0.192312410017728
T39117,Sedan,Morrow,OH,0.1803835458365726
T39119,Sedan,Muskingum,OH,0.1699840719807242
T39121,Sedan,Noble,OH,0.1835917006369482
T39123,Sedan,Ottawa,OH,0.185016903001534
T39125,Sedan,Paulding,OH,0.16473419133541298
T39127,Sedan,Perry,OH,0.17179391458443488
T39129,Sedan,Pickaway,OH,0.15553085154797003
T39131,Sedan,Pike,OH,0.17439536147798804
T39133,Sedan,Portage,OH,0.16664796437615967
T39135,Sedan,Preble,OH,0.1521898919920306
T39137,Sedan,Putnam,OH,0.1755848161163264
T39139,Sedan,Richland,OH,0.1728737297926438
T39141,Sedan,Ross,OH,0.16293876680297
T39143,Sedan,Sandusky,OH,0.17344270756885902
T39145,Sedan,Scioto,OH,0.17439536147798804
T39147,Sedan,Seneca,OH,0.17481226022455443
T39149,Sedan,Shelby,OH,0.17691966462159453
T39151,Sedan,Stark,OH,0.17320639179430344
T39153,Sedan,Summit,OH,0.1678689370146002
T39155,Sedan,Trumbull,OH,0.16770565661352363
T39157,Sedan,Tuscarawas,OH,0.18781615539849203
T39159,Sedan,Union,OH,0.180490663615677
T39161,Sedan,Van Wert,OH,0.16176233918481434
T39163,Sedan,Vinton,OH,0.17483876679006044
T39165,Sedan,Warren,OH,0.14867325851848448
T39167,Sedan,Washington,OH,0.18354214361612264
T39169,Sedan,Wayne,OH,0.16453551675928066
T39171,Sedan,Williams,OH,0.17576661803499863
T39173,Sedan,Wood,OH,0.17420643863953172
T39175,Sedan,Wyandot,OH,0.1645469288234235
T40001,Sedan,Adair,OK,0.1644718031252359
T40003,Sedan,Alfalfa,OK,0.13472712681849205
T40005,Sedan,Atoka,OK,0.15984224501758798
T40007,Sedan,Beaver,OK,0.18546570747197105
T40009,Sedan,Beckham,OK,0.128202821878859
T40011,Sedan,Blaine,OK,0.17326247601155817
T40013,Sedan,Bryan,OK,0.15918343441758798
T40015,Sedan,Caddo,OK,0.15582466718519014
T40017,Sedan,Canadian,OK,0.16208203421171113
T40019,Sedan,Carter,OK,0.1632819114444241
T40021,Sedan,Cherokee,OK,0.157504177835343
T40023,Sedan,Choctaw,OK,0.15918343441758798
T40025,Sedan,Cimarron,OK,0.23078902651171107
T40027,Sedan,Cleveland,OK,0.15555069631482316
T40029,Sedan,Coal,OK,0.1435113806892718
T40031,Sedan,Comanche,OK,0.16263401591589982
T40033,Sedan,Cotton,OK,0.16028098708519015
T40035,Sedan,Craig,OK,0.15521371841112824
T40037,Sedan,Creek,OK,0.13900853678200806
T40039,Sedan,Custer,OK,0.14933637631589983
T40041,Sedan,Delaware,OK,0.15690308020563992
T40043,Sedan,Dewey,OK,0.14979370746901188
T40045,Sedan,Ellis,OK,0.15362568031534296
T40047,Sedan,Garfield,OK,0.1537387144394617
T40049,Sedan,Garvin,OK,0.15241554985145123
T40051,Sedan,Grady,OK,0.15554784018223095
T40053,Sedan,Grant,OK,0.16033709082159517
T40055,Sedan,Greer,OK,0.17273047396885896
T40057,Sedan,Harmon,OK,0.128202821878859
T40059,Sedan,Harper,OK,0.17255053433534298
T40061,Sedan,Haskell,OK,0.128036099655343
T40063,Sedan,Hughes,OK,0.13978903386563984
T40065,Sedan,Jackson,OK,0.17658845393823216
T40067,Sedan,Jefferson,OK,0.1291786517851901
T40069,Sedan,Johnston,OK,0.12899917938223093
T40071,Sedan,Kay,OK,0.1654942186483392
T40073,Sedan,Kingfisher,OK,0.1520909218190119
T40075,Sedan,Kiowa,OK,0.17829518916933623
T40077,Sedan,Latimer,OK,0.13035401572197103
T40079,Sedan,Le Flore,OK,0.14477671193534292
T40081,Sedan,Lincoln,OK,0.15440872259849195
T40083,Sedan,Logan,OK,0.15839148751171123
T40085,Sedan,Love,OK,0.1251175588443766
T40087,Sedan,McClain,OK,0.1588234956158998
T40089,Sedan,McCurtain,OK,0.14826259607625766
T40091,Sedan,McIntosh,OK,0.12318361401563985
T40093,Sedan,Major,OK,0.14739044327920173
T40095,Sedan,Marshall,OK,0.1251175588443766
T40097,Sedan,Mayes,OK,0.14780927409086284
T40099,Sedan,Murray,OK,0.14538678156534293
T40101,Sedan,Muskogee,OK,0.13988722636171108
T40103,Sedan,Noble,OK,0.16109830380145124
T40105,Sedan,Nowata,OK,0.15734234687493023
T40107,Sedan,Okfuskee,OK,0.12318361401563985
T40109,Sedan,Oklahoma,OK,0.15506188625875197
T40111,Sedan,Okmulgee,OK,0.12318361401563985
T40113,Sedan,Osage,OK,0.16031348213077853
T40115,Sedan,Ottawa,OK,0.15287198044538
T40117,Sedan,Pawnee,OK,0.15473446280145126
T40119,Sedan,Payne,OK,0.15791986476171105
T40121,Sedan,Pittsburg,OK,0.150724847721971
T40123,Sedan,Pontotoc,OK,0.12757876850223096
T40125,Sedan,Pottawatomie,OK,0.15530422940441038
T40127,Sedan,Pushmataha,OK,0.12930863559257372
T40129,Sedan,Roger Mills,OK,0.128202821878859
T40131,Sedan,Rogers,OK,0.1570790711483392
T40133,Sedan,Seminole,OK,0.13704640649833913
T40135,Sedan,Sequoyah,OK,0.16060705445456325
T40137,Sedan,Stephens,OK,0.16247621514833918
T40139,Sedan,Texas,OK,0.18335793772197104
T40141,Sedan,Tillman,OK,0.16443447683447296
T40143,Sedan,Tulsa,OK,0.15618998410145124
T40145,Sedan,Wagoner,OK,0.1289656849792718
T40147,Sedan,Washington,OK,0.12688885171849207
T40149,Sedan,Washita,OK,0.1441624623895317
T40151,Sedan,Woods,OK,0.14570801462781932
T40153,Sedan,Woodward,OK,0.17983616538093145
T41001,Sedan,Baker,OR,0.1418587268209314
T41003,Sedan,Benton,OR,0.15322824689651104
T41005,Sedan,Clackamas,OR,0.11696499393997599
T41007,Sedan,Clatsop,OR,0.1403305253846899
T41009,Sedan,Columbia,OR,0.13253538187911892
T41011,Sedan,Coos,OR,0.1526424794357538
T41013,Sedan,Crook,OR,0.13530633441148823
T41015,Sedan,Curry,OR,0.1578305169129242
T41017,Sedan,Deschutes,OR,0.13897048835375883
T41019,Sedan,Douglas,OR,0.1547441095836655
T41021,Sedan,Gilliam,OR,0.157221180035273
T41023,Sedan,Grant,OR,0.14718410853875188
T41025,Sedan,Harney,OR,0.13526647025589297
T41027,Sedan,Hood River,OR,0.13433856536879582
T41029,Sedan,Jackson,OR,0.12098820397968249
T41031,Sedan,Jefferson,OR,0.14498730688721306
T41033,Sedan,Josephine,OR,0.09434567943125641
T41035,Sedan,Klamath,OR,0.11877150107405565
T41037,Sedan,Lake,OR,0.13987803850323213
T41039,Sedan,Lane,OR,0.15394758813686402
T41041,Sedan,Lincoln,OR,0.15208037177781936
T41043,Sedan,Linn,OR,0.1489068771837747
T41045,Sedan,Malheur,OR,0.13383430287585593
T41047,Sedan,Marion,OR,0.1244879223259684
T41049,Sedan,Morrow,OR,0.14229361258852913
T41051,Sedan,Multnomah,OR,0.11643194256770348
T41053,Sedan,Polk,OR,0.1397329726006715
