state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
MI,Dickinson,1.04,0.25,0.21,0.19,0.21145680202253242
MI,Eaton,0.94,0.16,0.12,0.1,0.12138717281733427
MI,Emmet,0.96,0.19,0.15,0.1,0.1405491994345859
MI,Genesee,1.0,0.16,0.07,0.06,0.07931313477051105
MI,Gladwin,1.0,0.16,0.07,0.04,0.07213423865214426
MI,Gogebic,1.16,0.22,0.18,0.14,0.17532234398213825
MI,Grand Traverse,1.48,0.21,0.18,0.16,0.18401525613948388
MI,Gratiot,1.01,0.23,0.18,0.12,0.16781312831316156
MI,Hillsdale,3.21,0.28,0.16,0.11,0.17185908961787838
MI,Houghton,0.91,0.11,0.07,0.05,0.0715264312277306
MI,Huron,0.87,0.16,0.14,0.12,0.13933227291582528
MI,Ingham,1.0,0.2,0.12,0.09,0.1210719740987907
MI,Ionia,1.0,0.2,0.18,0.14,0.17278003964424207
MI,Iosco,1.0,0.16,0.07,0.04,0.07213423865214426
MI,Iron,0.95,0.18,0.14,0.12,0.14131754361213608
MI,Isabella,1.0,0.2,0.12,0.1,0.1246614221579741
MI,Jackson,1.0,0.2,0.12,0.1,0.1246614221579741
MI,Kalamazoo,0.9,0.14,0.14,0.12,0.13811292347669443
MI,Kalkaska,2.02,0.23,0.15,0.11,0.1543758173542265
MI,Kent,1.53,0.24,0.23,0.18,0.22181867490720836
MI,Keweenaw,0.91,0.11,0.07,0.05,0.0715264312277306
MI,Lake,2.02,0.23,0.15,0.11,0.1543758173542265
MI,Lapeer,1.0,0.16,0.07,0.06,0.07931313477051105
MI,Leelanau,0.94,0.18,0.12,0.1,0.12281540987205966
MI,Lenawee,0.91,0.16,0.14,0.1,0.13243189361825122
MI,Livingston,1.0,0.16,0.07,0.06,0.07931313477051105
MI,Luce,0.94,0.21,0.18,0.16,0.1802552790587825
MI,Mackinac,1.0,0.2,0.15,0.06,0.12718404254600774
MI,Macomb,1.0,0.2,0.15,0.09,0.1379523867235579
MI,Manistee,2.02,0.23,0.15,0.11,0.1543758173542265
MI,Marquette,0.98,0.23,0.19,0.17,0.19117828520173974
MI,Mason,2.02,0.23,0.15,0.11,0.1543758173542265
MI,Mecosta,1.51,0.23,0.18,0.15,0.1820629327506204
MI,Menominee,0.98,0.21,0.18,0.16,0.1805337958795752
MI,Midland,1.0,0.16,0.07,0.06,0.07931313477051105
MI,Missaukee,2.02,0.23,0.15,0.11,0.1543758173542265
MI,Monroe,0.91,0.15,0.16,0.09,0.1393819354482166
MI,Montcalm,1.51,0.23,0.18,0.12,0.17129458857307023
MI,Montmorency,2.02,0.23,0.15,0.06,0.13642857705830952
MI,Muskegon,2.02,0.23,0.15,0.11,0.1543758173542265
MI,Newaygo,2.02,0.23,0.15,0.11,0.1543758173542265
MI,Oakland,1.0,0.16,0.07,0.06,0.07931313477051105
MI,Oceana,1.49,0.23,0.21,0.18,0.20957243114254148
MI,Ogemaw,1.0,0.16,0.07,0.04,0.07213423865214426
MI,Ontonagon,0.93,0.16,0.11,0.09,0.11210129134469696
MI,Osceola,1.51,0.23,0.18,0.15,0.1820629327506204
MI,Oscoda,2.02,0.23,0.15,0.06,0.13642857705830952
MI,Otsego,2.02,0.23,0.15,0.06,0.13642857705830952
MI,Ottawa,1.18,0.23,0.16,0.13,0.1613326644442024
MI,Presque Isle,1.0,0.16,0.07,0.05,0.07572368671132765
MI,Roscommon,1.0,0.16,0.07,0.04,0.07213423865214426
MI,Saginaw,1.0,0.2,0.12,0.09,0.1210719740987907
MI,Sanilac,0.9,0.18,0.16,0.13,0.15581245406184008
MI,Schoolcraft,0.98,0.19,0.15,0.13,0.15145680202253242
MI,Shiawassee,1.0,0.16,0.07,0.06,0.07931313477051105
MI,St Clair,1.0,0.2,0.15,0.09,0.1379523867235579
MI,St Joseph,0.91,0.15,0.18,0.15,0.1721722322198284
MI,Tuscola,0.88,0.17,0.11,0.09,0.11246726384606878
MI,Van Buren,0.92,0.16,0.14,0.12,0.13968041894181615
MI,Washtenaw,0.9,0.16,0.1,0.09,0.10626559952084669
MI,Wayne,2.77,0.38,0.28,0.14,0.2542265845394048
MI,Wexford,2.02,0.23,0.15,0.11,0.1543758173542265
MN,Aitkin,0.98,0.21,0.18,0.16,0.1805337958795752
MN,Anoka,0.95,0.22,0.16,0.15,0.16619597031564853
MN,Becker,0.99,0.22,0.18,0.15,0.1777280955529527
MN,Beltrami,1.13,0.2,0.17,0.15,0.171647863162746
MN,Benton,0.96,0.22,0.14,0.15,0.15501199110433522
MN,Big Stone,0.97,0.2,0.17,0.15,0.17053379587957523
MN,Blue Earth,0.96,0.2,0.16,0.15,0.1648373624661213
MN,Brown,0.95,0.2,0.17,0.15,0.17039453746917887
MN,Carlton,0.79,0.08,0.05,0.04,0.05370546870756956
MN,Carver,0.96,0.22,0.16,0.14,0.1626761514616633
MN,Cass,0.99,0.2,0.18,0.13,0.16912096237986052
MN,Chippewa,0.96,0.22,0.17,0.15,0.17189240372910244
MN,Chisago,1.0,0.24,0.18,0.17,0.18640485793124303
MN,Clay,0.96,0.22,0.18,0.15,0.17751920793735818
MN,Clearwater,1.0,0.2,0.16,0.14,0.1615264312277306
MN,Cook,0.95,0.19,0.16,0.12,0.15328527055601027
MN,Cottonwood,0.93,0.18,0.15,0.13,0.15039453746917886
MN,Crow Wing,0.96,0.2,0.2,0.18,0.1981129234766944
MN,Dakota,0.96,0.16,0.14,0.15,0.15072727994015905
MN,Dodge,0.96,0.21,0.17,0.15,0.17117828520173975
MN,Douglas,0.97,0.22,0.18,0.16,0.18117828520173973
MN,Faribault,0.96,0.22,0.18,0.16,0.18110865599654155
MN,Fillmore,0.97,0.22,0.19,0.16,0.18680508940999546
MN,Freeborn,1.07,0.22,0.2,0.16,0.19312818567023296
MN,Goodhue,0.96,0.21,0.18,0.16,0.18039453746917886
MN,Grant,0.98,0.21,0.17,0.16,0.17490699167131948
MN,Hennepin,0.94,0.21,0.16,0.14,0.16182277452390426
MN,Houston,0.97,0.23,0.19,0.16,0.18751920793735816
MN,Hubbard,1.01,0.21,0.17,0.15,0.17152643122773062
MN,Isanti,0.96,0.21,0.17,0.15,0.17117828520173975
MN,Itasca,1.02,0.2,0.16,0.14,0.16166568963812697
MN,Jackson,0.94,0.19,0.16,0.14,0.16039453746917887
MN,Kanabec,0.94,0.2,0.17,0.15,0.1703249082639807
MN,Kandiyohi,0.97,0.22,0.18,0.16,0.18117828520173973
MN,Kittson,0.93,0.16,0.14,0.12,0.13975004814701436
MN,Koochiching,1.23,0.23,0.19,0.16,0.18932956727251068
MN,Lac Qui Parle,0.93,0.18,0.15,0.13,0.15039453746917886
MN,Lake,0.96,0.19,0.16,0.12,0.15335489976120842
MN,Lake of The Woods,1.47,0.27,0.23,0.19,0.22713270331729077
MN,Le Sueur,0.98,0.22,0.19,0.16,0.18687471861519364
MN,Lincoln,0.95,0.21,0.16,0.15,0.16548185178828584
MN,Lyon,0.99,0.21,0.2,0.17,0.19544648156046826
MN,Mahnomen,1.43,0.19,0.15,0.11,0.14741122013808344
MN,Marshall,0.98,0.2,0.17,0.15,0.17060342508477339
MN,Martin,0.92,0.18,0.16,0.14,0.1595411605314198
MN,McLeod,0.95,0.21,0.18,0.15,0.1767354602047973
MN,Meeker,1.06,0.23,0.18,0.16,0.18251906657588599
MN,Mille Lacs,1.03,0.23,0.2,0.19,0.20433213155435312
MN,Morrison,0.92,0.18,0.18,0.14,0.17079476894793127
MN,Mower,1.11,0.23,0.19,0.16,0.1884940168101326
MN,Murray,0.94,0.2,0.15,0.15,0.1590712998474692
MN,Nicollet,0.96,0.22,0.16,0.15,0.1662655995208467
MN,Nobles,0.94,0.21,0.16,0.15,0.16541222258308766
MN,Norman,0.96,0.22,0.14,0.15,0.15501199110433522
MN,Olmsted,1.06,0.23,0.18,0.16,0.18251906657588599
MN,Otter Tail,0.99,0.22,0.18,0.16,0.18131754361213606
MN,Pennington,0.98,0.2,0.17,0.15,0.17060342508477339
MN,Pine,1.05,0.21,0.15,0.14,0.15696189157282842
MN,Pipestone,0.96,0.22,0.22,0.17,0.2072053208887479
MN,Polk,0.98,0.21,0.17,0.15,0.1713175436121361
MN,Pope,0.97,0.22,0.18,0.16,0.18117828520173973
MN,Ramsey,0.95,0.22,0.16,0.16,0.1697854183748319
MN,Red Lake,0.92,0.16,0.13,0.11,0.13046416667437705
MN,Redwood,0.95,0.21,0.16,0.15,0.16548185178828584
MN,Renville,0.95,0.21,0.17,0.15,0.17110865599654157
MN,Rice,0.96,0.19,0.16,0.15,0.1641232439387586
MN,Rock,0.9,0.18,0.13,0.12,0.13534259337788945
MN,Roseau,0.91,0.19,0.16,0.14,0.16018564985358436
MN,Scott,0.96,0.22,0.14,0.15,0.15501199110433522
MN,Sherburne,0.96,0.22,0.16,0.15,0.1662655995208467
MN,Sibley,0.95,0.19,0.15,0.14,0.1548373624661213
MN,St Louis,0.95,0.19,0.16,0.14,0.16046416667437705
MN,Stearns,1.0,0.23,0.19,0.17,0.1913175436121361
MN,Steele,1.03,0.22,0.19,0.15,0.18363341658200114
MN,Stevens,1.0,0.22,0.19,0.17,0.19060342508477338
MN,Swift,1.04,0.24,0.2,0.16,0.1943475351093638
MN,Todd,0.97,0.21,0.18,0.16,0.18046416667437704
MN,Traverse,0.86,0.12,0.09,0.07,0.09032490826398068
MN,Wabasha,0.97,0.22,0.18,0.16,0.18117828520173973
MN,Wadena,1.02,0.22,0.18,0.16,0.1815264312277306
MN,Waseca,0.97,0.22,0.2,0.17,0.19602134167743462
MN,Washington,0.95,0.22,0.16,0.16,0.1697854183748319
MN,Watonwan,0.93,0.19,0.16,0.14,0.1603249082639807
MN,Wilkin,0.96,0.22,0.14,0.15,0.15501199110433522
MN,Winona,1.03,0.23,0.2,0.17,0.19715323543598634
MN,Wright,0.96,0.22,0.16,0.14,0.1626761514616633
MN,Yellow Medicine,0.96,0.2,0.16,0.15,0.1648373624661213
MO,Adair,1.01,0.21,0.18,0.15,0.17715323543598632
MO,Andrew,0.93,0.22,0.18,0.17,0.18448921644013044
MO,Atchison,0.93,0.22,0.18,0.17,0.18448921644013044
MO,Audrain,0.98,0.19,0.18,0.15,0.17551611076566642
MO,Barry,0.95,0.18,0.15,0.12,0.1469443478203918
MO,Barton,1.01,0.2,0.18,0.16,0.18002856496780703
MO,Bates,0.95,0.22,0.2,0.17,0.19588208326703827
MO,Benton,1.01,0.2,0.16,0.14,0.1615960604329288
MO,Bollinger,0.97,0.19,0.18,0.15,0.17544648156046824
MO,Boone,0.97,0.19,0.16,0.14,0.16060342508477338
MO,Buchanan,0.98,0.21,0.18,0.17,0.1841232439387586
MO,Butler,0.94,0.17,0.16,0.13,0.1553768523552701
MO,Caldwell,0.99,0.18,0.18,0.15,0.1748716214435019
MO,Callaway,0.99,0.19,0.16,0.13,0.15715323543598636
MO,Camden,0.97,0.2,0.17,0.14,0.16694434782039183
MO,Cape Girardeau,0.96,0.2,0.18,0.15,0.17609097088263276
MO,Carroll,1.12,0.26,0.21,0.17,0.20554905807311374
MO,Carter,0.96,0.19,0.17,0.15,0.16975004814701436
MO,Cass,1.1,0.25,0.21,0.17,0.2046956811353547
MO,Cedar,0.97,0.2,0.18,0.16,0.17975004814701434
MO,Chariton,0.97,0.19,0.19,0.16,0.18466273382790738
MO,Christian,0.95,0.2,0.15,0.13,0.1519620329343006
MO,Clark,0.98,0.2,0.18,0.15,0.17623022929302912
MO,Clay,1.03,0.2,0.21,0.17,0.200637684062154
MO,Clinton,0.94,0.2,0.18,0.17,0.1831306085906032
MO,Cole,0.96,0.18,0.17,0.14,0.16544648156046826
MO,Cooper,0.96,0.18,0.17,0.14,0.16544648156046826
MO,Crawford,0.95,0.18,0.17,0.15,0.16896630041445349
MO,Dade,0.95,0.2,0.17,0.15,0.17039453746917887
MO,Dallas,1.1,0.2,0.15,0.12,0.1494170229530898
MO,Daviess,0.95,0.2,0.18,0.15,0.1760213416774346
MO,DeKalb,0.94,0.2,0.18,0.17,0.1831306085906032
MO,Dent,0.96,0.18,0.17,0.13,0.16185703350128489
MO,Douglas,0.94,0.17,0.14,0.12,0.1405337958795752
MO,Dunklin,1.01,0.22,0.18,0.15,0.17786735396334902
MO,Franklin,0.95,0.18,0.17,0.14,0.16537685235527008
MO,Gasconade,0.95,0.17,0.18,0.15,0.1738789860953465
MO,Gentry,0.96,0.22,0.18,0.17,0.18469810405572495
MO,Greene,0.95,0.2,0.15,0.13,0.1519620329343006
MO,Grundy,0.93,0.19,0.16,0.13,0.15673546020479728
MO,Harrison,0.95,0.2,0.17,0.15,0.17039453746917887
MO,Henry,1.01,0.2,0.16,0.14,0.1615960604329288
MO,Hickory,1.14,0.2,0.16,0.14,0.16250124010050504
MO,Holt,0.93,0.22,0.18,0.17,0.18448921644013044
MO,Howard,1.0,0.21,0.19,0.16,0.18629985849822728
MO,Howell,0.94,0.18,0.15,0.13,0.150464166674377
MO,Iron,0.95,0.17,0.16,0.14,0.15903592961965166
MO,Jackson,1.13,0.28,0.24,0.18,0.2275167850169879
MO,Jasper,0.95,0.2,0.17,0.14,0.16680508940999547
MO,Jefferson,0.95,0.18,0.18,0.15,0.1745931046227092
MO,Johnson,1.24,0.28,0.23,0.18,0.22265590206591207
MO,Knox,1.01,0.21,0.18,0.15,0.17715323543598632
MO,Laclede,0.95,0.21,0.16,0.14,0.16189240372910244
MO,Lafayette,1.01,0.22,0.19,0.17,0.19067305428997156
MO,Lawrence,0.97,0.2,0.15,0.13,0.15210129134469696
MO,Lewis,1.41,0.21,0.19,0.15,0.18556520785216904
MO,Lincoln,0.91,0.16,0.15,0.12,0.14523759394487373
MO,Linn,0.98,0.19,0.16,0.14,0.16067305428997156
MO,Livingston,1.1,0.2,0.18,0.15,0.17706577975540722
MO,Macon,1.0,0.21,0.18,0.15,0.17708360623078817
MO,Madison,0.95,0.18,0.18,0.15,0.1745931046227092
MO,Maries,0.94,0.17,0.18,0.15,0.17380935689014834
MO,Marion,0.99,0.21,0.18,0.15,0.17701397702559
MO,McDonald,0.94,0.19,0.15,0.11,0.14399938908337295
MO,Mercer,0.96,0.18,0.15,0.13,0.15060342508477337
MO,Miller,0.96,0.18,0.17,0.14,0.16544648156046826
MO,Mississippi,0.96,0.18,0.18,0.15,0.17466273382790737
MO,Moniteau,0.96,0.19,0.16,0.14,0.16053379587957523
MO,Monroe,0.99,0.18,0.15,0.13,0.15081231270036788
MO,Montgomery,0.94,0.17,0.15,0.13,0.14975004814701431
MO,Morgan,0.96,0.18,0.17,0.14,0.16544648156046826
MO,New Madrid,0.95,0.17,0.17,0.15,0.1682521818870908
MO,Newton,0.95,0.2,0.15,0.12,0.1483725848751172
MO,Nodaway,0.93,0.22,0.18,0.17,0.18448921644013044
MO,Oregon,0.96,0.19,0.16,0.13,0.15694434782039182
MO,Osage,0.94,0.17,0.18,0.15,0.17380935689014834
MO,Ozark,0.97,0.19,0.16,0.14,0.16060342508477338
MO,Pemiscot,1.0,0.19,0.18,0.16,0.17924481723524616
MO,Perry,0.97,0.19,0.18,0.16,0.17903592961965162
MO,Pettis,0.97,0.19,0.18,0.15,0.17544648156046824
MO,Phelps,0.95,0.18,0.17,0.15,0.16896630041445349
MO,Pike,0.91,0.16,0.18,0.15,0.1728863507471911
MO,Platte,1.03,0.22,0.21,0.17,0.20206592111687938
MO,Polk,1.01,0.2,0.16,0.14,0.1615960604329288
MO,Pulaski,0.95,0.2,0.18,0.16,0.17961078973661798
MO,Putnam,1.02,0.22,0.18,0.16,0.1815264312277306
MO,Ralls,0.96,0.2,0.18,0.15,0.17609097088263276
MO,Randolph,0.99,0.19,0.17,0.15,0.16995893576260887
MO,Ray,0.99,0.18,0.18,0.15,0.1748716214435019
MO,Reynolds,0.95,0.17,0.16,0.14,0.15903592961965166
MO,Ripley,0.97,0.2,0.16,0.13,0.1577280955529527
MO,Saline,1.24,0.23,0.18,0.15,0.18018294421026973
MO,Schuyler,0.98,0.19,0.18,0.16,0.1791055588248498
MO,Scotland,1.02,0.22,0.18,0.15,0.1779369831685472
MO,Scott,0.94,0.17,0.17,0.15,0.1681825526818926
MO,Shannon,0.96,0.18,0.15,0.13,0.15060342508477337
MO,Shelby,0.99,0.2,0.16,0.14,0.16145680202253243
MO,St Charles,0.91,0.16,0.15,0.12,0.14523759394487373
MO,St Clair,1.28,0.2,0.15,0.12,0.15067034864665696
MO,St Francois,0.97,0.19,0.18,0.15,0.17544648156046824
MO,St Louis,0.94,0.17,0.18,0.15,0.17380935689014834
MO,St Louis City,0.92,0.18,0.17,0.14,0.16516796473967557
MO,Ste Genevieve,0.97,0.19,0.18,0.16,0.17903592961965162
MO,Stoddard,0.96,0.18,0.18,0.15,0.17466273382790737
MO,Stone,0.97,0.2,0.16,0.14,0.1613175436121361
MO,Sullivan,0.96,0.19,0.16,0.14,0.16053379587957523
MO,Taney,0.95,0.19,0.15,0.13,0.1512479144069379
MO,Texas,0.93,0.17,0.15,0.12,0.1460909708826328
MO,Vernon,0.96,0.2,0.17,0.15,0.17046416667437705
MO,Warren,0.94,0.17,0.15,0.13,0.14975004814701431
MO,Washington,0.95,0.17,0.18,0.14,0.17028953803616312
MO,Wayne,0.96,0.18,0.15,0.13,0.15060342508477337
MO,Webster,1.28,0.21,0.18,0.14,0.17544377591715363
MO,Worth,0.93,0.22,0.18,0.17,0.18448921644013044
MO,Wright,0.92,0.17,0.14,0.12,0.14039453746917888
MS,Adams,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Alcorn,1.01,0.22,0.26,0.18,0.2336501318069451
MS,Amite,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Attala,0.95,0.19,0.16,0.13,0.15687471861519364
MS,Benton,0.98,0.22,0.19,0.17,0.19046416667437704
MS,Bolivar,0.97,0.2,0.17,0.14,0.16694434782039183
MS,Calhoun,0.98,0.22,0.26,0.2,0.24062014030971735
MS,Carroll,0.98,0.2,0.17,0.13,0.1634245289664066
MS,Chickasaw,0.98,0.22,0.25,0.2,0.23499333610146161
MS,Choctaw,0.97,0.19,0.17,0.13,0.16264078123384573
MS,Claiborne,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Clarke,5.36,0.62,0.18,0.14,0.23313135125987908
MS,Clay,0.96,0.2,0.17,0.13,0.16328527055601028
MS,Coahoma,1.04,0.2,0.15,0.13,0.15258869578108417
MS,Copiah,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Covington,0.93,0.22,0.18,0.13,0.17013142420339686
MS,DeSoto,0.96,0.21,0.26,0.17,0.22899841919440816
MS,Forrest,3.15,0.38,0.15,0.12,0.17654514351124398
MS,Franklin,0.99,0.22,0.18,0.13,0.1705491994345859
MS,George,2.14,0.3,0.18,0.12,0.18068005819209407
MS,Greene,3.75,0.46,0.22,0.14,0.23300236961819293
MS,Grenada,0.98,0.2,0.17,0.13,0.1634245289664066
MS,Hancock,5.36,0.62,0.18,0.14,0.23313135125987908
MS,Harrison,3.75,0.46,0.22,0.14,0.23300236961819293
MS,Hinds,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Holmes,0.94,0.18,0.15,0.13,0.150464166674377
MS,Humphreys,1.54,0.24,0.19,0.14,0.18502329504264997
MS,Issaquena,2.1,0.29,0.21,0.14,0.20374673158707268
MS,Itawamba,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Jackson,2.14,0.3,0.18,0.12,0.18068005819209407
MS,Jasper,5.36,0.62,0.18,0.14,0.23313135125987908
MS,Jefferson,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Jefferson Davis,3.15,0.38,0.15,0.13,0.18013459157042738
MS,Jones,5.36,0.62,0.18,0.14,0.23313135125987908
MS,Kemper,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Lafayette,0.99,0.22,0.15,0.13,0.15366878680981869
MS,Lamar,3.15,0.38,0.15,0.12,0.17654514351124398
MS,Lauderdale,5.36,0.62,0.18,0.14,0.23313135125987908
MS,Lawrence,0.93,0.14,0.11,0.11,0.11785195040833835
MS,Leake,5.36,0.62,0.18,0.13,0.22954190320069567
MS,Lee,0.94,0.2,0.23,0.17,0.21126462963188192
MS,Leflore,0.98,0.2,0.17,0.13,0.1634245289664066
MS,Lincoln,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Lowndes,0.96,0.21,0.18,0.14,0.17321564135081208
MS,Madison,0.94,0.2,0.17,0.14,0.16673546020479732
MS,Marion,3.15,0.38,0.15,0.12,0.17654514351124398
MS,Marshall,1.01,0.22,0.19,0.17,0.19067305428997156
MS,Monroe,0.96,0.22,0.19,0.15,0.1831460121456139
MS,Montgomery,0.98,0.2,0.17,0.13,0.1634245289664066
MS,Neshoba,3.13,0.41,0.18,0.15,0.2061969974852531
MS,Newton,5.36,0.62,0.18,0.14,0.23313135125987908
MS,Noxubee,0.96,0.19,0.18,0.14,0.1717874042960867
MS,Oktibbeha,0.96,0.19,0.21,0.14,0.18866781692085388
MS,Panola,0.99,0.22,0.19,0.15,0.18335489976120845
MS,Pearl River,3.15,0.38,0.15,0.12,0.17654514351124398
MS,Perry,2.14,0.3,0.18,0.12,0.18068005819209407
MS,Pike,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Pontotoc,1.01,0.22,0.21,0.15,0.19474776658811627
MS,Prentiss,0.99,0.22,0.21,0.17,0.2017874042960867
MS,Quitman,0.96,0.21,0.18,0.15,0.17680508940999545
MS,Rankin,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Scott,5.36,0.62,0.18,0.13,0.22954190320069567
MS,Sharkey,2.1,0.29,0.21,0.14,0.20374673158707268
MS,Simpson,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Smith,5.36,0.62,0.18,0.13,0.22954190320069567
MS,Stone,2.14,0.3,0.18,0.12,0.18068005819209407
MS,Sunflower,0.98,0.21,0.19,0.15,0.18257115202864757
MS,Tallahatchie,0.98,0.21,0.18,0.15,0.1769443478203918
MS,Tate,0.99,0.22,0.19,0.15,0.18335489976120845
MS,Tippah,0.98,0.22,0.28,0.2,0.25187374872622886
MS,Tishomingo,0.99,0.22,0.19,0.17,0.19053379587957522
MS,Tunica,0.96,0.21,0.18,0.15,0.17680508940999545
MS,Union,1.04,0.22,0.14,0.11,0.14121123250918705
MS,Walthall,0.93,0.14,0.11,0.11,0.11785195040833835
MS,Warren,2.1,0.29,0.21,0.14,0.20374673158707268
MS,Washington,1.07,0.23,0.17,0.14,0.16978299545446165
MS,Wayne,3.75,0.46,0.22,0.14,0.23300236961819293
MS,Webster,0.98,0.2,0.18,0.13,0.1690513331746623
MS,Wilkinson,0.99,0.22,0.18,0.13,0.1705491994345859
MS,Winston,0.98,0.2,0.17,0.15,0.17060342508477339
MS,Yalobusha,0.98,0.22,0.19,0.17,0.19046416667437704
MS,Yazoo,0.86,0.15,0.13,0.12,0.13292172097500868
MT,Beaverhead,1.04,0.16,0.13,0.09,0.12412082101838834
MT,Big Horn,1.0,0.22,0.19,0.15,0.1834245289664066
MT,Blaine,1.04,0.2,0.17,0.15,0.17102120031596243
MT,Broadwater,1.04,0.16,0.13,0.09,0.12412082101838834
MT,Carbon,0.99,0.23,0.21,0.18,0.20609097088263278
MT,Carter,1.02,0.2,0.17,0.13,0.1637030457871993
MT,Cascade,1.73,0.25,0.2,0.15,0.19627662073621713
MT,Chouteau,1.39,0.23,0.18,0.15,0.18122738228824234
MT,Custer,1.02,0.2,0.16,0.14,0.16166568963812697
MT,Daniels,0.97,0.2,0.18,0.16,0.17975004814701434
MT,Dawson,0.95,0.18,0.14,0.12,0.14131754361213608
MT,Deer Lodge,1.04,0.16,0.13,0.09,0.12412082101838834
MT,Fallon,1.02,0.2,0.17,0.15,0.1708819419055661
MT,Fergus,1.04,0.2,0.17,0.15,0.17102120031596243
MT,Flathead,0.95,0.16,0.14,0.12,0.1398893065574107
MT,Gallatin,1.1,0.18,0.13,0.11,0.13314572942266956
MT,Garfield,1.0,0.2,0.14,0.12,0.14309392669285234
MT,Glacier,0.91,0.16,0.13,0.11,0.13039453746917884
MT,Golden Valley,1.74,0.25,0.2,0.14,0.1927568018822319
MT,Granite,0.91,0.15,0.13,0.1,0.12609097088263277
MT,Hill,0.95,0.17,0.14,0.12,0.1406034250847734
MT,Jefferson,1.04,0.16,0.13,0.09,0.12412082101838834
MT,Judith Basin,1.73,0.25,0.2,0.15,0.19627662073621713
MT,Lake,0.93,0.16,0.14,0.11,0.13616060008783096
MT,Lewis and Clark,1.22,0.18,0.14,0.12,0.14319753215248676
MT,Liberty,1.23,0.21,0.17,0.14,0.16946882568290705
MT,Lincoln,0.95,0.16,0.17,0.11,0.15318027112299454
MT,Madison,1.04,0.16,0.13,0.09,0.12412082101838834
MT,McCone,1.01,0.21,0.16,0.15,0.16589962701947486
MT,Meagher,1.1,0.18,0.13,0.11,0.13314572942266956
MT,Mineral,0.91,0.15,0.13,0.1,0.12609097088263277
MT,Missoula,0.93,0.17,0.14,0.12,0.14046416667437706
MT,Musselshell,2.41,0.33,0.25,0.18,0.24562672012742337
MT,Park,0.96,0.16,0.12,0.1,0.1215264312277306
MT,Petroleum,1.81,0.28,0.21,0.16,0.2081922622273297
MT,Phillips,0.94,0.18,0.15,0.13,0.150464166674377
MT,Pondera,1.19,0.19,0.16,0.13,0.1585458195399498
MT,Powder River,1.02,0.2,0.17,0.13,0.1637030457871993
MT,Powell,0.91,0.15,0.13,0.1,0.12609097088263277
MT,Prairie,1.0,0.2,0.14,0.12,0.14309392669285234
MT,Ravalli,0.96,0.17,0.14,0.12,0.14067305428997157
MT,Richland,0.95,0.18,0.14,0.12,0.14131754361213608
MT,Roosevelt,0.97,0.19,0.15,0.13,0.15138717281733427
MT,Rosebud,1.0,0.2,0.14,0.12,0.14309392669285234
MT,Sanders,0.93,0.16,0.14,0.11,0.13616060008783096
MT,Sheridan,0.94,0.19,0.16,0.14,0.16039453746917887
MT,Silver Bow,1.04,0.16,0.13,0.09,0.12412082101838834
MT,Stillwater,1.72,0.28,0.23,0.18,0.2259981039154244
MT,Sweet Grass,1.0,0.21,0.16,0.14,0.1622405497550933
MT,Teton,1.3,0.2,0.16,0.12,0.15643641126530905
MT,Toole,1.42,0.21,0.18,0.13,0.17282913673074468
MT,Treasure,1.73,0.28,0.21,0.16,0.20763522858574432
MT,Valley,0.94,0.18,0.15,0.13,0.150464166674377
MT,Wheatland,1.74,0.25,0.2,0.14,0.1927568018822319
MT,Wibaux,1.02,0.19,0.15,0.13,0.15173531884332514
MT,Yellowstone,1.73,0.28,0.21,0.16,0.20763522858574432
NC,Alamance,0.99,0.2,0.09,0.09,0.1041219322688253
NC,Alexander,1.37,0.24,0.15,0.13,0.1577429336620747
NC,Alleghany,1.75,0.27,0.21,0.17,0.2106498165279614
NC,Anson,1.19,0.23,0.15,0.12,0.15218604138196146
NC,Ashe,1.75,0.27,0.21,0.17,0.2106498165279614
NC,Avery,1.34,0.22,0.22,0.16,0.2062617826270951
NC,Beaufort,1.11,0.26,0.19,0.17,0.19422582045140407
NC,Bertie,1.0,0.17,0.16,0.12,0.15220517952727575
NC,Bladen,1.24,0.24,0.2,0.16,0.1957401192133273
NC,Brunswick,1.0,0.23,0.2,0.16,0.19335489976120843
NC,Buncombe,1.0,0.2,0.17,0.11,0.1563848912584362
NC,Burke,1.07,0.22,0.18,0.13,0.1711062330761713
NC,Cabarrus,0.99,0.19,0.12,0.09,0.12028822636622982
NC,Caldwell,1.2,0.24,0.19,0.14,0.18265590206591206
NC,Camden,1.01,0.18,0.15,0.11,0.1437726749923975
NC,Carteret,1.07,0.22,0.17,0.13,0.16547942886791556
NC,Caswell,0.99,0.2,0.09,0.09,0.1041219322688253
NC,Catawba,1.07,0.22,0.18,0.13,0.1711062330761713
