state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
OK,Muskogee,1.68,0.26,0.21,0.17,0.20944829356421146
OK,Noble,1.67,0.26,0.21,0.17,0.20937866435901328
OK,Nowata,1.67,0.24,0.19,0.16,0.193107370828593
OK,Okfuskee,1.68,0.25,0.19,0.14,0.18671222244278712
OK,Oklahoma,1.68,0.26,0.21,0.16,0.20585884550502806
OK,Okmulgee,1.68,0.25,0.19,0.14,0.18671222244278712
OK,Osage,1.65,0.25,0.19,0.16,0.19368223094555936
OK,Ottawa,1.69,0.27,0.21,0.16,0.20664259323758893
OK,Pawnee,1.67,0.26,0.21,0.17,0.20937866435901328
OK,Payne,1.68,0.26,0.21,0.17,0.20944829356421146
OK,Pittsburg,1.68,0.25,0.2,0.16,0.19951792276940963
OK,Pontotoc,1.69,0.25,0.2,0.16,0.1995875519746078
OK,Pottawatomie,1.67,0.26,0.21,0.18,0.2129681124181967
OK,Pushmataha,1.65,0.24,0.19,0.12,0.1786103201814631
OK,Roger Mills,1.69,0.25,0.19,0.15,0.19037129970716868
OK,Rogers,1.68,0.26,0.2,0.16,0.20023204129677233
OK,Seminole,1.67,0.25,0.19,0.15,0.19023204129677235
OK,Sequoyah,1.65,0.25,0.21,0.17,0.20852528742125426
OK,Stephens,1.67,0.25,0.19,0.15,0.19023204129677235
OK,Texas,1.68,0.25,0.2,0.16,0.19951792276940963
OK,Tillman,2.43,0.36,0.2,0.17,0.21618486501944573
OK,Tulsa,1.66,0.25,0.2,0.16,0.19937866435901327
OK,Wagoner,1.69,0.25,0.2,0.15,0.19599810391542444
OK,Washington,1.65,0.24,0.19,0.14,0.1857892162998299
OK,Washita,1.69,0.24,0.19,0.14,0.18606773312062258
OK,Woods,1.65,0.25,0.19,0.15,0.190092782886376
OK,Woodward,1.64,0.25,0.2,0.16,0.19923940594861694
OR,Baker,1.61,0.22,0.17,0.13,0.16923940594861697
OR,Benton,1.62,0.25,0.15,0.12,0.15660833426020834
OR,Clackamas,1.61,0.21,0.18,0.13,0.17415209162950995
OR,Clatsop,1.77,0.29,0.22,0.14,0.20707577202378868
OR,Columbia,1.68,0.23,0.17,0.13,0.17044092891236684
OR,Coos,1.87,0.29,0.21,0.17,0.21291360404506485
OR,Crook,1.66,0.26,0.19,0.14,0.18728708255975346
OR,Curry,2.12,0.28,0.21,0.16,0.2103507675884731
OR,Deschutes,1.81,0.26,0.2,0.15,0.1975477729051652
OR,Douglas,2.09,0.3,0.23,0.17,0.22641317350329887
OR,Gilliam,1.66,0.26,0.21,0.15,0.20213013903544833
OR,Grant,1.66,0.24,0.19,0.14,0.18585884550502807
OR,Harney,1.55,0.24,0.19,0.14,0.18509292424784815
OR,Hood River,1.8,0.26,0.18,0.12,0.17545619110590535
OR,Jackson,1.86,0.27,0.18,0.13,0.18017753292364053
OR,Jefferson,2.02,0.27,0.19,0.14,0.1905078524742504
OR,Josephine,1.66,0.26,0.13,0.08,0.13198956895511868
OR,Klamath,1.81,0.26,0.18,0.12,0.17552582031110353
OR,Lake,1.66,0.26,0.21,0.16,0.2057195870946317
OR,Lane,1.66,0.25,0.21,0.16,0.205005468567269
OR,Lincoln,1.66,0.26,0.2,0.16,0.20009278288637597
OR,Linn,1.64,0.25,0.17,0.14,0.17518009720548294
OR,Malheur,1.54,0.22,0.19,0.15,0.18718450604710798
OR,Marion,1.63,0.25,0.18,0.13,0.1771478241493571
OR,Morrow,1.66,0.26,0.19,0.13,0.18369763450057008
OR,Multnomah,1.64,0.24,0.15,0.11,0.1524440260840586
OR,Polk,1.63,0.25,0.2,0.16,0.19916977674341876
OR,Sherman,1.66,0.26,0.21,0.15,0.20213013903544833
OR,Tillamook,1.81,0.32,0.26,0.14,0.2320038612596924
OR,Umatilla,1.66,0.26,0.21,0.15,0.20213013903544833
OR,Union,2.02,0.26,0.19,0.14,0.1897937339468877
OR,Wallowa,1.65,0.23,0.16,0.13,0.1646052370885166
OR,Wasco,1.84,0.26,0.19,0.13,0.1849509601941372
OR,Washington,1.63,0.22,0.18,0.14,0.1785949166264524
OR,Wheeler,1.66,0.26,0.24,0.17,0.22618944777858235
OR,Yamhill,1.72,0.32,0.24,0.15,0.2237130380555808
PA,Adams,1.91,0.2,0.17,0.1,0.1591317008722866
PA,Allegheny,2.28,0.32,0.26,0.18,0.24963422614074016
PA,Armstrong,1.71,0.24,0.19,0.15,0.18979643959020234
PA,Beaver,1.91,0.25,0.26,0.17,0.23846966779768544
PA,Bedford,1.66,0.24,0.19,0.12,0.1786799493866613
PA,Berks,2.13,0.35,0.28,0.2,0.2691646481797339
PA,Blair,1.71,0.24,0.19,0.12,0.17902809541265216
PA,Bradford,1.97,0.27,0.23,0.18,0.22702471551801606
PA,Bucks,2.65,0.4,0.37,0.19,0.3234077493019707
PA,Butler,1.81,0.28,0.23,0.15,0.21585642258465784
PA,Cambria,1.59,0.24,0.19,0.15,0.18896088912782424
PA,Cameron,1.82,0.24,0.2,0.14,0.1925997169964546
PA,Carbon,2.19,0.29,0.25,0.19,0.24482785156279616
PA,Centre,1.75,0.24,0.18,0.12,0.1736798080251891
PA,Chester,2.75,0.29,0.17,0.12,0.17858651697356423
PA,Clarion,1.75,0.24,0.19,0.13,0.18289606029262823
PA,Clearfield,1.59,0.24,0.19,0.15,0.18896088912782424
PA,Clinton,1.82,0.24,0.18,0.14,0.1813461085799431
PA,Columbia,2.34,0.32,0.19,0.12,0.18912768355903867
PA,Crawford,1.59,0.24,0.19,0.12,0.17819254495027406
PA,Cumberland,1.9,0.25,0.18,0.12,0.1754383646305244
PA,Dauphin,2.21,0.27,0.2,0.14,0.19745761158127145
PA,Delaware,3.28,0.33,0.19,0.11,0.19279749931584628
PA,Elk,1.75,0.22,0.18,0.13,0.1758410190296471
PA,Erie,1.62,0.26,0.2,0.15,0.1962248180063999
PA,Fayette,1.78,0.23,0.19,0.14,0.18598027744004345
PA,Forest,1.59,0.24,0.19,0.15,0.18896088912782424
PA,Franklin,1.63,0.23,0.18,0.13,0.1757195870946317
PA,Fulton,1.91,0.2,0.17,0.1,0.1591317008722866
PA,Greene,1.91,0.2,0.17,0.1,0.1591317008722866
PA,Huntingdon,1.75,0.22,0.18,0.11,0.1686621229112803
PA,Indiana,1.65,0.24,0.19,0.13,0.1821997682406465
PA,Jefferson,1.65,0.24,0.19,0.13,0.1821997682406465
PA,Juniata,1.9,0.25,0.18,0.12,0.1754383646305244
PA,Lackawanna,2.63,0.31,0.28,0.19,0.2662001862710084
PA,Lancaster,1.97,0.28,0.22,0.16,0.21493313371875625
PA,Lawrence,1.68,0.25,0.24,0.17,0.225614587661616
PA,Lebanon,1.9,0.25,0.18,0.12,0.1754383646305244
PA,Lehigh,2.22,0.25,0.17,0.12,0.17203969498861024
PA,Luzerne,2.63,0.31,0.23,0.16,0.22729782105217952
PA,Lycoming,1.91,0.25,0.21,0.15,0.20315675063803998
PA,McKean,1.71,0.26,0.21,0.15,0.2024782850614392
PA,Mercer,2.88,0.35,0.26,0.18,0.2559543340347186
PA,Mifflin,1.9,0.25,0.18,0.12,0.1754383646305244
PA,Monroe,2.22,0.25,0.17,0.12,0.17203969498861024
PA,Montgomery,2.01,0.36,0.32,0.17,0.2807820889001913
PA,Montour,2.22,0.25,0.17,0.12,0.17203969498861024
PA,Northampton,2.22,0.25,0.17,0.12,0.17203969498861024
PA,Northumberland,2.22,0.32,0.26,0.21,0.25998479508710126
PA,Perry,1.66,0.25,0.19,0.12,0.17939406791402399
PA,Philadelphia,3.28,0.33,0.19,0.11,0.19279749931584628
PA,Pike,2.26,0.33,0.25,0.2,0.25176117816781757
PA,Potter,1.72,0.24,0.19,0.12,0.1790977246178503
PA,Schuylkill,2.22,0.25,0.17,0.12,0.17203969498861024
PA,Snyder,2.22,0.25,0.17,0.12,0.17203969498861024
PA,Somerset,1.64,0.25,0.2,0.14,0.19206050983025016
PA,Sullivan,2.22,0.25,0.23,0.16,0.22015831247487824
PA,Susquehanna,2.22,0.25,0.19,0.12,0.1832933034051217
PA,Tioga,2.03,0.32,0.26,0.19,0.2514829440699692
PA,Union,2.22,0.32,0.26,0.21,0.25998479508710126
PA,Venango,2.24,0.3,0.23,0.15,0.2202787154629047
PA,Warren,1.59,0.24,0.19,0.12,0.17819254495027406
PA,Washington,1.91,0.2,0.17,0.1,0.1591317008722866
PA,Wayne,1.9,0.25,0.18,0.12,0.1754383646305244
PA,Westmoreland,1.68,0.25,0.2,0.14,0.19233902665104285
PA,Wyoming,2.22,0.25,0.19,0.12,0.1832933034051217
PA,York,2.22,0.29,0.21,0.12,0.19740338593108397
RI,Bristol,2.81,0.32,0.31,0.28,0.31735307564935594
RI,Kent,2.81,0.32,0.31,0.28,0.31735307564935594
RI,Newport,2.81,0.32,0.31,0.28,0.31735307564935594
RI,Providence,2.81,0.32,0.31,0.28,0.31735307564935594
RI,Washington,2.27,0.34,0.31,0.28,0.31502133562337997
SC,Abbeville,1.69,0.3,0.23,0.19,0.2308069014137387
SC,Aiken,1.73,0.3,0.24,0.2,0.2403016705019705
SC,Allendale,1.67,0.28,0.24,0.2,0.23845565821605608
SC,Anderson,1.69,0.28,0.2,0.16,0.2017299075566959
SC,Bamberg,1.66,0.3,0.25,0.2,0.24544107027383905
SC,Barnwell,1.73,0.3,0.24,0.2,0.2403016705019705
SC,Beaufort,1.67,0.28,0.24,0.2,0.23845565821605608
SC,Berkeley,1.69,0.28,0.35,0.22,0.30766865903563234
SC,Calhoun,1.73,0.3,0.24,0.2,0.2403016705019705
SC,Charleston,1.69,0.28,0.23,0.19,0.2293786643590133
SC,Cherokee,1.75,0.29,0.23,0.17,0.22333166199919827
SC,Chester,1.7,0.27,0.22,0.17,0.21592847471022625
SC,Chesterfield,1.66,0.28,0.22,0.18,0.21995352447597966
SC,Clarendon,1.7,0.29,0.23,0.18,0.2265729640323908
SC,Colleton,1.67,0.32,0.28,0.22,0.27099824527689664
SC,Darlington,1.69,0.28,0.23,0.19,0.2293786643590133
SC,Dillon,1.69,0.28,0.23,0.19,0.2293786643590133
SC,Dorchester,1.67,0.32,0.28,0.22,0.27099824527689664
SC,Edgefield,1.71,0.28,0.19,0.16,0.1962423617588365
SC,Fairfield,1.69,0.27,0.18,0.15,0.18617273255363834
SC,Florence,1.69,0.3,0.23,0.19,0.2308069014137387
SC,Georgetown,1.69,0.3,0.31,0.21,0.2830002311981513
SC,Greenville,1.69,0.27,0.15,0.13,0.16211342381050434
SC,Greenwood,1.69,0.3,0.24,0.2,0.24002315368117783
SC,Hampton,1.67,0.28,0.24,0.2,0.23845565821605608
SC,Horry,2.12,0.31,0.31,0.21,0.28670840554903554
SC,Jasper,1.67,0.28,0.24,0.2,0.23845565821605608
SC,Kershaw,1.7,0.28,0.22,0.18,0.22023204129677232
SC,Lancaster,1.68,0.28,0.18,0.15,0.18681722187580285
SC,Laurens,1.69,0.3,0.26,0.2,0.2512767620976893
SC,Lee,1.75,0.29,0.28,0.2,0.26223402721802713
SC,Lexington,1.73,0.3,0.24,0.2,0.2403016705019705
SC,Marion,1.69,0.28,0.23,0.19,0.2293786643590133
SC,Marlboro,1.67,0.29,0.22,0.18,0.2207372722085405
SC,McCormick,1.69,0.3,0.24,0.2,0.24002315368117783
SC,Newberry,1.69,0.27,0.23,0.18,0.2250750977724672
SC,Oconee,1.74,0.26,0.22,0.16,0.21190342494447284
SC,Orangeburg,1.69,0.28,0.23,0.2,0.2329681124181967
SC,Pickens,1.69,0.27,0.15,0.13,0.16211342381050434
SC,Richland,1.7,0.27,0.22,0.18,0.21951792276940962
SC,Saluda,1.71,0.28,0.19,0.16,0.1962423617588365
SC,Spartanburg,1.69,0.27,0.23,0.17,0.22148564971328383
SC,Sumter,1.75,0.29,0.28,0.2,0.26223402721802713
SC,Union,1.69,0.27,0.23,0.17,0.22148564971328383
SC,Williamsburg,1.69,0.3,0.23,0.19,0.2308069014137387
SC,York,1.7,0.27,0.23,0.17,0.221555278918482
SD,Aurora,1.68,0.24,0.18,0.17,0.19113964388471885
SD,Beadle,1.87,0.26,0.19,0.15,0.1923387439280985
SD,Bennett,1.71,0.26,0.29,0.21,0.26902940708258544
SD,Bon Homme,1.73,0.26,0.2,0.16,0.2005801873227632
SD,Brookings,1.65,0.28,0.24,0.18,0.23113750368729297
SD,Brown,1.6,0.22,0.16,0.12,0.15995352447597966
SD,Brule,1.72,0.24,0.18,0.15,0.18423926458714476
SD,Buffalo,2.04,0.31,0.22,0.19,0.22833123791478174
SD,Butte,1.66,0.24,0.2,0.16,0.19866454583165058
SD,Campbell,1.68,0.25,0.2,0.17,0.20310737082859304
SD,Charles Mix,1.72,0.24,0.18,0.19,0.19859705682387832
SD,Clark,1.65,0.22,0.18,0.15,0.18232362309603214
SD,Clay,2.41,0.31,0.23,0.17,0.22935542659700311
SD,Codington,1.65,0.25,0.21,0.17,0.20852528742125426
SD,Corson,1.64,0.25,0.21,0.17,0.20845565821605608
SD,Custer,1.98,0.27,0.2,0.15,0.19944558792089687
SD,Davison,1.6,0.19,0.14,0.17,0.16450480077329704
SD,Day,1.6,0.22,0.16,0.12,0.15995352447597966
SD,Deuel,1.6,0.23,0.2,0.17,0.20112210013228227
SD,Dewey,1.68,0.25,0.2,0.17,0.20310737082859304
SD,Douglas,1.72,0.24,0.18,0.19,0.19859705682387832
SD,Edmunds,1.65,0.2,0.15,0.12,0.15324662923898938
SD,Fall River,1.69,0.28,0.23,0.16,0.21861032018146312
SD,Faulk,1.7,0.22,0.16,0.12,0.16064981652796137
SD,Grant,1.63,0.26,0.21,0.18,0.21268959559740397
SD,Gregory,1.58,0.23,0.19,0.15,0.1881771413952634
SD,Haakon,2.31,0.35,0.31,0.21,0.2908878345572516
SD,Hamlin,1.62,0.23,0.19,0.15,0.18845565821605606
SD,Hand,1.66,0.24,0.19,0.15,0.18944829356421147
SD,Hanson,1.63,0.24,0.17,0.14,0.17439634947292207
SD,Harding,1.68,0.26,0.21,0.17,0.20944829356421146
SD,Hughes,1.63,0.22,0.26,0.18,0.2379671425292319
SD,Hutchinson,1.63,0.24,0.17,0.18,0.18875414170965565
SD,Hyde,1.82,0.25,0.18,0.15,0.1856496751664892
SD,Jackson,2.01,0.3,0.3,0.21,0.27960156155623717
SD,Jerauld,1.6,0.19,0.14,0.11,0.14296811241819668
SD,Jones,1.68,0.25,0.2,0.17,0.20310737082859304
SD,Kingsbury,2.57,0.35,0.27,0.2,0.2666015290001978
SD,Lake,1.66,0.29,0.2,0.18,0.20941403458683083
SD,Lawrence,1.69,0.24,0.18,0.14,0.18044092891236685
SD,Lincoln,1.66,0.25,0.2,0.17,0.20296811241819668
SD,Lyman,1.68,0.25,0.2,0.17,0.20310737082859304
SD,Marshall,1.6,0.22,0.16,0.12,0.15995352447597966
SD,McCook,1.66,0.29,0.2,0.18,0.20941403458683083
SD,McPherson,1.7,0.22,0.16,0.12,0.16064981652796137
SD,Meade,1.68,0.26,0.21,0.16,0.20585884550502806
SD,Mellette,1.71,0.26,0.29,0.21,0.26902940708258544
SD,Miner,1.69,0.29,0.22,0.18,0.22087653061893686
SD,Minnehaha,2.62,0.35,0.25,0.19,0.25210661855049377
SD,Moody,1.65,0.25,0.2,0.17,0.20289848321299853
SD,Oglala Lakota,1.7,0.27,0.28,0.21,0.26404709219649425
SD,Pennington,2.27,0.3,0.23,0.16,0.2240770511376826
SD,Perkins,1.63,0.24,0.2,0.16,0.19845565821605607
SD,Potter,1.68,0.25,0.2,0.17,0.20310737082859304
SD,Roberts,1.64,0.25,0.2,0.17,0.20282885400780035
SD,Sanborn,1.66,0.29,0.2,0.18,0.20941403458683083
SD,Spink,1.7,0.22,0.18,0.15,0.18267176912202301
SD,Stanley,1.64,0.26,0.21,0.17,0.20916977674341877
SD,Sully,2.04,0.31,0.24,0.18,0.2359953982721098
SD,Todd,1.71,0.26,0.29,0.21,0.26902940708258544
SD,Tripp,3.06,0.37,0.28,0.19,0.2734789532587061
SD,Turner,1.66,0.26,0.2,0.17,0.20368223094555937
SD,Union,1.69,0.26,0.19,0.15,0.19108541823453137
SD,Walworth,1.68,0.25,0.2,0.17,0.20310737082859304
SD,Yankton,1.71,0.25,0.19,0.15,0.19051055811756504
SD,Ziebach,1.97,0.29,0.25,0.19,0.24329600904843632
TN,Anderson,1.71,0.29,0.33,0.24,0.3044473236752467
TN,Bedford,1.67,0.28,0.31,0.2,0.27784328767384625
TN,Benton,1.71,0.26,0.2,0.13,0.18967258473481668
TN,Bledsoe,1.7,0.29,0.24,0.2,0.23937866435901328
TN,Blount,1.68,0.28,0.31,0.22,0.28509181299741115
TN,Bradley,1.62,0.24,0.22,0.14,0.2024607413090026
TN,Campbell,1.68,0.28,0.21,0.19,0.21805542673730363
TN,Cannon,1.69,0.28,0.32,0.21,0.2871987983516817
TN,Carroll,1.69,0.28,0.32,0.22,0.2907882464108651
TN,Carter,1.66,0.26,0.3,0.22,0.2778975133240337
TN,Cheatham,1.67,0.3,0.32,0.23,0.29566667311437755
TN,Chester,1.7,0.28,0.31,0.23,0.28882051946699094
TN,Claiborne,1.67,0.29,0.25,0.21,0.24838602901085788
TN,Clay,1.69,0.28,0.31,0.21,0.28157199414342593
TN,Cocke,1.69,0.28,0.23,0.19,0.2293786643590133
TN,Coffee,1.69,0.28,0.29,0.2,0.2667289376677311
TN,Crockett,1.67,0.27,0.31,0.21,0.28071861720566693
TN,Cumberland,1.69,0.28,0.31,0.21,0.28157199414342593
TN,Davidson,1.69,0.28,0.36,0.24,0.3204743593622548
TN,DeKalb,1.68,0.27,0.32,0.2,0.28282560255993744
TN,Decatur,3.23,0.59,0.32,0.22,0.32364881835962744
TN,Dickson,1.67,0.3,0.31,0.21,0.282860972787755
TN,Dyer,2.58,0.37,0.32,0.17,0.28546507212384986
TN,Fayette,1.69,0.28,0.32,0.23,0.2943776944700485
TN,Fentress,1.69,0.28,0.31,0.21,0.28157199414342593
TN,Franklin,1.69,0.28,0.31,0.22,0.28516144220260936
TN,Gibson,1.67,0.28,0.32,0.21,0.28705953994128536
TN,Giles,1.72,0.28,0.34,0.24,0.30942963856133787
TN,Grainger,1.68,0.29,0.33,0.23,0.30064898800046874
TN,Greene,1.66,0.27,0.23,0.19,0.2284556582160561
TN,Grundy,1.69,0.28,0.28,0.2,0.26110213345947536
TN,Hamblen,1.68,0.28,0.31,0.22,0.28509181299741115
TN,Hamilton,1.69,0.29,0.24,0.2,0.23930903515381513
TN,Hancock,1.67,0.29,0.33,0.23,0.3005793587952706
TN,Hardeman,1.7,0.28,0.32,0.23,0.2944473236752467
TN,Hardin,1.7,0.28,0.32,0.23,0.2944473236752467
TN,Hawkins,1.67,0.28,0.31,0.22,0.285022183792213
TN,Haywood,1.66,0.27,0.23,0.2,0.2320451062752395
TN,Henderson,2.45,0.42,0.27,0.2,0.2707648082293586
TN,Henry,1.69,0.28,0.25,0.17,0.23345337665715798
TN,Hickman,1.71,0.28,0.27,0.2,0.255614587661616
TN,Houston,1.71,0.28,0.27,0.2,0.255614587661616
TN,Humphreys,1.75,0.28,0.23,0.19,0.22979643959020235
TN,Jackson,1.69,0.28,0.31,0.21,0.28157199414342593
TN,Jefferson,1.68,0.28,0.31,0.22,0.28509181299741115
TN,Johnson,1.64,0.24,0.29,0.19,0.25993486947310607
TN,Knox,1.74,0.29,0.33,0.23,0.3010667632316578
TN,Lake,1.67,0.27,0.31,0.21,0.28071861720566693
TN,Lauderdale,1.67,0.27,0.16,0.09,0.15324317737163018
TN,Lawrence,1.69,0.28,0.27,0.19,0.25188588119203625
TN,Lewis,1.75,0.28,0.23,0.19,0.22979643959020235
TN,Lincoln,1.72,0.28,0.34,0.24,0.30942963856133787
TN,Loudon,1.69,0.28,0.34,0.24,0.3092207509457434
TN,Macon,1.69,0.28,0.31,0.21,0.28157199414342593
TN,Madison,1.68,0.28,0.33,0.22,0.29634542141392267
TN,Marion,1.69,0.29,0.24,0.2,0.23930903515381513
TN,Marshall,1.73,0.29,0.34,0.24,0.3102133862938988
TN,Maury,1.68,0.28,0.32,0.21,0.28712916914648356
TN,McMinn,1.7,0.28,0.26,0.19,0.24632870618897867
TN,McNairy,1.7,0.28,0.31,0.23,0.28882051946699094
TN,Meigs,1.69,0.28,0.31,0.21,0.28157199414342593
TN,Monroe,1.69,0.28,0.31,0.24,0.29234033832097617
TN,Montgomery,1.68,0.29,0.32,0.22,0.29143273573302964
TN,Moore,1.66,0.27,0.29,0.2,0.2658059315247739
TN,Morgan,1.71,0.29,0.34,0.24,0.3100741278835024
TN,Obion,1.67,0.27,0.27,0.2,0.2546219523134606
TN,Overton,1.69,0.28,0.31,0.21,0.28157199414342593
TN,Perry,1.75,0.28,0.23,0.19,0.22979643959020235
TN,Pickett,1.68,0.27,0.22,0.19,0.2229681124181967
TN,Polk,1.67,0.28,0.26,0.22,0.2568881627509343
TN,Putnam,1.68,0.28,0.32,0.2,0.28353972108730013
TN,Rhea,1.7,0.29,0.24,0.2,0.23937866435901328
TN,Roane,1.71,0.3,0.35,0.24,0.31641505061912084
TN,Robertson,1.69,0.3,0.31,0.21,0.2830002311981513
TN,Rutherford,1.68,0.27,0.34,0.23,0.30484755515399914
TN,Scott,1.69,0.28,0.28,0.21,0.2646915815186588
TN,Sequatchie,1.69,0.29,0.24,0.2,0.23930903515381513
TN,Sevier,1.68,0.28,0.31,0.22,0.28509181299741115
TN,Shelby,1.69,0.28,0.31,0.18,0.2708036499658758
TN,Smith,1.69,0.27,0.31,0.22,0.28444732367524667
TN,Stewart,1.69,0.32,0.31,0.21,0.2844284682528767
TN,Sullivan,1.67,0.27,0.29,0.19,0.26228611267078866
TN,Sumner,1.69,0.3,0.31,0.23,0.2901791273165181
TN,Tipton,1.71,0.28,0.23,0.19,0.22951792276940966
TN,Trousdale,1.69,0.27,0.31,0.22,0.28444732367524667
TN,Unicoi,1.67,0.28,0.29,0.21,0.27017912731651816
TN,Union,1.71,0.29,0.33,0.23,0.3008578756160633
TN,Van Buren,1.69,0.28,0.28,0.2,0.26110213345947536
TN,Warren,1.68,0.28,0.28,0.19,0.2574430561950938
TN,Washington,1.71,0.28,0.3,0.22,0.27967389640474993
TN,Wayne,1.7,0.28,0.31,0.23,0.28882051946699094
TN,Weakley,1.67,0.27,0.22,0.19,0.22289848321299852
TN,White,1.68,0.28,0.28,0.19,0.2574430561950938
TN,Williamson,1.68,0.27,0.32,0.22,0.29000449867830425
TN,Wilson,1.68,0.27,0.34,0.23,0.30484755515399914
TX,Anderson,2.16,0.28,0.28,0.16,0.250016913867056
TX,Andrews,2.92,0.36,0.24,0.16,0.2385144648479958
TX,Angelina,2.16,0.28,0.23,0.16,0.22188289282577728
TX,Aransas,1.82,0.32,0.3,0.19,0.2725279475938305
TX,Archer,2.72,0.35,0.27,0.14,0.24610927872307006
TX,Armstrong,2.8,0.34,0.23,0.16,0.23062387312263657
TX,Atascosa,1.8,0.31,0.31,0.19,0.27730137486432715
TX,Austin,1.62,0.24,0.21,0.14,0.19683393710074684
TX,Bailey,2.51,0.3,0.19,0.13,0.19247259105186565
TX,Bandera,1.69,0.28,0.23,0.19,0.2293786643590133
TX,Bastrop,1.62,0.25,0.21,0.14,0.19754805562810954
TX,Baylor,2.64,0.35,0.23,0.14,0.22304502824846173
TX,Bee,1.71,0.31,0.27,0.2,0.2577569432437041
TX,Bell,1.66,0.27,0.23,0.18,0.2248662101568727
TX,Bexar,1.68,0.28,0.23,0.19,0.22930903515381512
TX,Blanco,2.13,0.31,0.24,0.19,0.24021150917807677
TX,Borden,3.06,0.37,0.27,0.17,0.26067325293208354
TX,Bosque,2.29,0.32,0.29,0.16,0.25940537185233875
TX,Bowie,2.37,0.3,0.23,0.17,0.22836279124884773
TX,Brazoria,1.79,0.29,0.26,0.13,0.2261327992080246
TX,Brazos,3.19,0.4,0.29,0.2,0.2857427407758095
TX,Brewster,2.2,0.33,0.27,0.19,0.2590075632939566
TX,Briscoe,2.52,0.33,0.24,0.16,0.23358694105798075
TX,Brooks,1.8,0.29,0.3,0.18,0.26665688554216266
TX,Brown,2.17,0.32,0.26,0.16,0.24168940876519343
TX,Burleson,2.32,0.29,0.29,0.19,0.26824024806339536
TX,Burnet,2.92,0.38,0.26,0.17,0.25478575837841605
TX,Caldwell,1.69,0.28,0.24,0.17,0.22782657244890225
TX,Calhoun,1.93,0.33,0.34,0.17,0.2893363080930293
TX,Callahan,1.7,0.3,0.25,0.16,0.23136179485789815
TX,Cameron,1.68,0.27,0.25,0.19,0.2398485250429639
TX,Camp,1.6,0.21,0.16,0.13,0.16282885400780034
TX,Carson,3.2,0.36,0.21,0.13,0.21281532579122725
TX,Cass,1.6,0.21,0.16,0.13,0.16282885400780034
TX,Castro,2.11,0.29,0.21,0.16,0.2109952569106376
TX,Chambers,1.79,0.29,0.25,0.15,0.22768489111813564
TX,Cherokee,2.16,0.27,0.25,0.16,0.23242238271492605
TX,Childress,2.17,0.32,0.25,0.17,0.2396520526161211
TX,Clay,2.59,0.36,0.3,0.15,0.2663880782668071
TX,Cochran,2.11,0.29,0.21,0.13,0.20022691273308746
TX,Coke,2.64,0.35,0.27,0.16,0.25273114119985146
TX,Coleman,2.15,0.29,0.23,0.15,0.21893793408875842
TX,Collin,1.7,0.28,0.26,0.16,0.2355603620114285
TX,Collingsworth,1.69,0.29,0.23,0.19,0.230092782886376
TX,Colorado,1.79,0.29,0.23,0.15,0.21643128270162418
TX,Comal,1.64,0.24,0.21,0.16,0.20415209162950998
TX,Comanche,1.7,0.3,0.27,0.16,0.24261540327440964
TX,Concho,2.48,0.34,0.27,0.16,0.250902955389318
TX,Cooke,2.29,0.34,0.29,0.16,0.26083360890706414
TX,Coryell,1.66,0.26,0.25,0.16,0.22822680392765468
TX,Cottle,2.64,0.35,0.23,0.15,0.22663447630764513
TX,Crane,2.78,0.36,0.28,0.16,0.26004687280824434
TX,Crockett,2.32,0.34,0.27,0.18,0.256967784224514
TX,Crosby,2.45,0.32,0.22,0.16,0.22113180967771937
TX,Culberson,2.34,0.34,0.29,0.23,0.28630789134733875
TX,Dallam,1.69,0.27,0.22,0.18,0.21944829356421147
TX,Dallas,1.66,0.23,0.23,0.14,0.20765194381068833
TX,Dawson,2.92,0.36,0.24,0.16,0.2385144648479958
TX,DeWitt,1.8,0.31,0.27,0.19,0.25479415803130423
TX,Deaf Smith,1.65,0.26,0.21,0.16,0.20564995788943355
TX,Delta,1.69,0.26,0.21,0.16,0.20592847471022624
TX,Denton,2.26,0.34,0.29,0.14,0.2534458251731028
TX,Dickens,2.17,0.32,0.25,0.17,0.2396520526161211
TX,Dimmit,1.84,0.32,0.3,0.2,0.2762566540634102
TX,Donley,2.45,0.32,0.22,0.16,0.22113180967771937
TX,Duval,1.93,0.33,0.34,0.17,0.2893363080930293
TX,Eastland,2.64,0.35,0.28,0.16,0.2583579454081072
TX,Ector,2.92,0.36,0.25,0.16,0.24414126905625153
TX,Edwards,2.12,0.33,0.27,0.19,0.25845052965237125
TX,El Paso,1.75,0.31,0.3,0.23,0.28568421686681417
TX,Ellis,2.29,0.3,0.24,0.15,0.2262536656971513
TX,Erath,2.92,0.38,0.3,0.15,0.2701140790930722
TX,Falls,2.29,0.32,0.29,0.18,0.26658426797070556
TX,Fannin,1.7,0.28,0.26,0.17,0.2391498100706119
TX,Fayette,1.64,0.26,0.21,0.14,0.1984014325658686
TX,Fisher,2.92,0.38,0.29,0.16,0.26807672294399987
TX,Floyd,1.69,0.29,0.21,0.13,0.19730248611476414
TX,Foard,2.72,0.35,0.2,0.12,0.1995427531469131
TX,Fort Bend,1.79,0.29,0.22,0.12,0.20003613431581826
TX,Franklin,1.58,0.17,0.21,0.11,0.1807882464108651
TX,Freestone,2.54,0.32,0.29,0.16,0.2611461019822931
